ID,Label
703008556321259524,disgust
703009079850115072,disgust
703009685092376577,disgust
703010649786478592,disgust
703012648217157633,disgust
703014055754207232,disgust
703018133863469057,disgust
703020295221866496,disgust
703020552366194689,disgust
703024451114430465,disgust
703025113801826304,disgust
703025480866336768,disgust
703026934935064576,disgust
703026987422633984,disgust
703227491503226881,disgust
703235730475069441,disgust
703235835693551618,disgust
703236633580146689,disgust
703236854578077696,disgust
703237018042687488,disgust
703240337150623745,disgust
703241768486236163,disgust
703245842501779456,disgust
703245983749120000,disgust
703250766690123778,disgust
703251069896409088,disgust
703259890270277633,disgust
703259962236116992,disgust
703277811658825728,disgust
703278833038921729,disgust
703289851932758017,disgust
703295187649470464,disgust
703337646001676288,disgust
703338068632330240,disgust
703349780383141888,disgust
703357160554680324,disgust
703362829961850880,disgust
703362931799490560,disgust
703522813030768641,disgust
703614775960453120,disgust
703626137780490241,disgust
703646306850480129,disgust
703669647707672576,disgust
703749014580281344,disgust
703752051432497156,disgust
703939053717221376,disgust
703939979622400000,disgust
703940042302033921,disgust
703960174495662081,disgust
703963611354546177,disgust
704001967576772608,disgust
704001969141248001,disgust
704002849269796865,disgust
704011740951003137,disgust
704109154902908928,disgust
704122727947476992,disgust
704285049148063744,disgust
704285102625398784,disgust
704346689176539137,disgust
704347521632624640,disgust
704359456348479488,disgust
704369984403800064,disgust
704370194685231104,disgust
704370355285065728,disgust
704370399077916673,disgust
704370557995905024,disgust
704370592837988352,disgust
704370644625059840,disgust
704371095533719553,disgust
704371132246396930,disgust
704371973342810112,disgust
704372138409664512,disgust
704372720797147136,disgust
704372830901837827,disgust
704372908064382976,disgust
704373441919639552,disgust
704373966086017024,disgust
704374170558308354,disgust
704374215663812608,disgust
704374341312634883,disgust
704375309123112961,disgust
704375767694761984,disgust
704375946481106944,disgust
704376511051202560,disgust
704376597562916868,disgust
704376630576332801,disgust
704380356032602112,disgust
704380401431814145,disgust
704380654411239425,disgust
704380892748386304,disgust
704381123560939521,disgust
704381313856507904,disgust
704381413555093504,disgust
704381627770736641,disgust
704381677355663360,disgust
704381831076917248,disgust
704382140310487040,disgust
704382403255607296,disgust
704382592578166784,disgust
704382988155486211,disgust
704383163662016512,disgust
704383351935922176,disgust
704383494349312000,disgust
704383590587621376,disgust
704383713736593409,disgust
704383925167255556,disgust
704384020788879360,disgust
704384145343045632,disgust
704388308214935552,disgust
704388376078712832,disgust
704388874882121728,disgust
704389634491617280,disgust
704390132305104896,disgust
704390552993853445,disgust
704390609730150402,disgust
704393349298593792,disgust
704393365081759745,disgust
704393532358971392,disgust
704393538298052613,disgust
704394076012093440,disgust
704399445857869825,disgust
704399608244518913,disgust
704399650506346496,disgust
704400040954105857,disgust
704400054484922368,disgust
704401835507908609,disgust
704404032358588421,disgust
704404901019979781,disgust
704404915515424768,disgust
704406109927436288,disgust
704406132027236352,disgust
704408927086252032,disgust
704411188839518209,disgust
704411203221766145,disgust
704411207088914433,disgust
704411241884860416,disgust
704411244892200960,disgust
704415646663249920,disgust
704419352309833728,disgust
704423838075985922,disgust
704427097293508608,disgust
704438000441282560,disgust
704444396859686912,disgust
704451281608282112,disgust
704458346540179456,disgust
704459245392171008,disgust
704460186833055745,disgust
704460741152264193,disgust
704461464350945281,disgust
704461897169395712,disgust
704462820692389888,disgust
704462965311971329,disgust
704463170371502080,disgust
704463579823677440,disgust
704463797973602304,disgust
704464152715255808,disgust
704465360708308992,disgust
704465636148301824,disgust
704467137784578048,disgust
704467163990663169,disgust
704467501925560325,disgust
704467709111758848,disgust
704468061865308160,disgust
704468234708381696,disgust
704469100865699840,disgust
704469685434228736,disgust
704469817181474817,disgust
704470026464665600,disgust
704476367409303552,disgust
704476444207030273,disgust
704476568995942400,disgust
704476840254164993,disgust
704476897028251648,disgust
704477319403053057,disgust
704477565575172097,disgust
704478528629293056,disgust
704479673909190657,disgust
704480101233201152,disgust
704480484210905089,disgust
704480629388349440,disgust
704481112513449988,disgust
704481413115072514,disgust
704482114901770240,disgust
704482811907063808,disgust
704484212225810432,disgust
704484348913909761,disgust
704485809752293376,disgust
704486310665461761,disgust
704486449207484417,disgust
704583080716189696,disgust
704622900461113344,disgust
704627227128889344,disgust
704633370437939200,disgust
704633390415355904,disgust
704636492082245632,disgust
704637888319889408,disgust
704641714997354496,disgust
704641728574312449,disgust
704650215933022208,disgust
704655190910222337,disgust
704659554659917824,disgust
704659593662754816,disgust
704669340940038144,disgust
704685102471761920,disgust
704756435750658049,disgust
704762084857356289,disgust
704762857368502273,disgust
704772405047197697,disgust
704781393180696576,disgust
704781471614148608,disgust
704781571413450753,disgust
704781595669106693,disgust
704781671036547072,disgust
704781672508760064,disgust
704781723377258498,disgust
704782536950603776,disgust
704782813845954562,disgust
704782826588266496,disgust
704783879836733440,disgust
704783953199296512,disgust
704784166785818624,disgust
704784477298532352,disgust
704787849732878338,disgust
704791045599526914,disgust
704791106551160836,disgust
704791358482083842,disgust
704842573907623936,disgust
704842786445631489,disgust
704843429914787842,disgust
704843651936088065,disgust
704844594530426880,disgust
704845687440195585,disgust
704847367581921282,disgust
704851421993291776,disgust
704851678076526592,disgust
704855455286349824,disgust
704860165611397120,disgust
704865684883374080,disgust
704892429665705984,disgust
704892516341047300,disgust
704899177067778048,disgust
705007090763485184,disgust
705007731699290112,disgust
705007739215486976,disgust
705013918767435777,disgust
705028824593997824,disgust
705038405529370624,disgust
705066628782886913,disgust
705073663528275969,disgust
705076175392083968,disgust
705076928148021248,disgust
705167086394417153,disgust
705168031903784960,disgust
705173649716879362,disgust
705176044781899776,disgust
705181192392478720,disgust
705193381383806979,disgust
705201820784795650,disgust
705214355424616448,disgust
705225739969433600,disgust
705227717831098368,disgust
705229089754521601,disgust
705230609560502272,disgust
705230742754869248,disgust
705232677738291200,disgust
705372687061884928,disgust
705393268167680000,disgust
705411107129860096,disgust
705413704448417792,disgust
705418252072177665,disgust
705420863978528769,disgust
705473180492759048,disgust
705475154705567744,disgust
705477084106387458,disgust
705485339050250240,disgust
705485509603233792,disgust
705486283842449408,disgust
705491340205940737,disgust
705491900535545857,disgust
705498577800400896,disgust
705498599992508416,disgust
705500054623232001,disgust
705505375861268484,disgust
705505543222337537,disgust
705524702761119744,disgust
705549071658958848,disgust
705553544330485760,disgust
705554901326233600,disgust
705556149911887872,disgust
705558897889775616,disgust
705559165176049665,disgust
705559254351126529,disgust
705560067639275520,disgust
705560341455962112,disgust
705561033012854784,disgust
705561185815494656,disgust
705568577676550144,disgust
705574117135802369,disgust
705747883853815808,disgust
705753800859066368,disgust
705753816239579136,disgust
705754078949859328,disgust
705758123047428096,disgust
705760792822550529,disgust
705760817132793856,disgust
705760856802500608,disgust
705760857146433536,disgust
705760869502816256,disgust
705760896157614080,disgust
705762577494777857,disgust
705771471675777025,disgust
705771488205512704,disgust
705771533533384704,disgust
705771581151289344,disgust
705771597379018752,disgust
705771611786502144,disgust
705775746019672065,disgust
705775749110878209,disgust
705779976918986752,disgust
705784290777427968,disgust
705784293973483522,disgust
705784341448826880,disgust
705784352030990336,disgust
705790355061534720,disgust
705790402138402816,disgust
705815800981102592,disgust
705815805934637056,disgust
705845374913740801,disgust
705845539674439680,disgust
705895128200830976,disgust
705990654346850304,disgust
705999082314137600,disgust
706041720836857856,disgust
706052212162744320,disgust
706061965450416128,disgust
706076666272083969,disgust
706120948584423424,disgust
706155020933328896,disgust
706162847156461568,disgust
706275430790250496,disgust
706359630138626048,disgust
706362052307197952,disgust
706365713095761920,disgust
706366259915575297,disgust
706370513640296448,disgust
706371516334804992,disgust
706377520581644288,disgust
706380178449154048,disgust
706382502735257600,disgust
706406214444392448,disgust
706408092561514496,disgust
706416739983224833,disgust
706431498401026048,disgust
706433747726499840,disgust
706439447450152960,disgust
706441882335891456,disgust
706441936924758016,disgust
706442509438820352,disgust
706444324188332033,disgust
706445416460587008,disgust
706447837618241536,disgust
706452019511431168,disgust
706454822116040704,disgust
706456278558744577,disgust
706488587928391680,disgust
706489124056932352,disgust
706502134817300480,disgust
706508133993213952,disgust
706607873959264256,disgust
706809080954933248,disgust
707128331607613440,disgust
707247508901203968,disgust
707358897212932096,disgust
707554249207631872,disgust
707637616326402050,disgust
707678405882462208,disgust
708003828365455360,disgust
708013488258551808,disgust
708014454903054336,disgust
708559190718021632,disgust
625526658150207490,joy
629771416007655424,joy
630480695392137216,joy
630490100376412160,joy
630490903124250624,joy
630491399016853505,joy
630492180075786240,joy
631209247703863296,joy
631900644622774272,joy
632618551417765888,joy
632618618602291201,joy
632618624188968962,joy
632618666626953216,joy
632618689825652736,joy
632618742124417024,joy
632618991777771520,joy
632652320757542914,joy
632652329339125760,joy
632652443336220672,joy
632654700014211072,joy
632654750010347520,joy
632654791265509376,joy
632661795459563520,joy
632662506205507584,joy
632662707695681537,joy
632663077758959619,joy
632666001557950464,joy
632666951383416832,joy
632668327874179072,joy
632994187802095617,joy
632994236099465216,joy
632995242187210752,joy
632995795076186112,joy
632999431760011264,joy
635492761240625154,joy
635493284983369729,joy
635493584788000768,joy
635493921099878400,joy
635494139769974785,joy
637557885501747200,joy
637560245749874689,joy
637560264301240320,joy
637560283494395904,joy
637560527254781953,joy
637560548326969344,joy
637560554568073217,joy
637560558020005888,joy
637560602483798016,joy
637560603788185602,joy
637560644745596928,joy
637560660939771904,joy
637560884278112256,joy
637560901969670144,joy
637560903362154496,joy
637560989500600320,joy
637561061701369856,joy
637561069557321728,joy
637561105053708288,joy
637561137232412672,joy
637561163010588672,joy
637574134084464640,joy
637574173036933120,joy
637574176493015040,joy
637577592665583618,joy
637577672764354560,joy
637577709057499137,joy
637578000087670786,joy
637578075144785920,joy
637578187786944512,joy
637734434528079872,joy
637734535476604928,joy
637735910432354304,joy
637735911904555008,joy
638828689568886786,joy
638828843621445637,joy
638828848356790272,joy
638828864450375680,joy
638828888013975552,joy
638828904795377664,joy
638828998861066240,joy
638829006662447105,joy
638829174698852352,joy
638829255715983360,joy
638829344123584512,joy
638829485341589504,joy
638829521391632384,joy
638829887344676865,joy
638829967418134528,joy
638830035961405441,joy
638831251747504128,joy
638831277710270466,joy
638831289500459008,joy
638832840742797312,joy
638833016228331521,joy
638833561169080320,joy
638833591896543233,joy
638833765150646272,joy
638834084655947776,joy
638836690249904128,joy
638837877124657156,joy
638838031705706496,joy
638838207837155328,joy
638838572066279429,joy
638840041008066561,joy
638842153259544576,joy
638842628264566785,joy
638842646987825152,joy
638842865771110401,joy
638842894586023940,joy
638843211423748097,joy
638843473278341120,joy
638844933516865536,joy
638845023732105216,joy
638846779501314048,joy
638990089805131777,joy
638990270596448256,joy
638990281191223296,joy
638990337613008896,joy
638990397440548864,joy
638990477140750336,joy
638990501627097088,joy
638990663137169408,joy
638991565185118208,joy
638991588778074112,joy
638991606004080640,joy
638991618163412992,joy
638991992551141376,joy
638992008829255680,joy
638992042522112002,joy
638992061337767936,joy
638992078471479296,joy
638992103888961536,joy
638993046126727168,joy
639087106212667392,joy
639087303990767617,joy
639087533075263488,joy
639088029693427714,joy
639088072282341376,joy
639089060804366336,joy
639089164051423232,joy
639090049628286978,joy
639845822616596481,joy
639845955756556288,joy
639847588200517632,joy
639847616063344640,joy
639847924738822144,joy
639847987292704768,joy
639848188074029056,joy
639848402813976577,joy
639848716812349440,joy
639848954709024769,joy
639849066982076416,joy
639849174268145666,joy
639849378140680193,joy
639849617195053057,joy
639849904593047552,joy
639913973010182145,joy
639914215998889984,joy
639914425831526400,joy
639914757680680960,joy
639915143124680704,joy
639915316085194752,joy
639936676144386048,joy
639936690316967936,joy
639936697531174912,joy
639937221458464768,joy
639937228081246210,joy
639937854055931904,joy
639939474189713409,joy
639939478048477184,joy
639941191593623554,joy
639941277711097856,joy
639941650517659648,joy
639942964454682625,joy
639942972511903744,joy
639943154527899648,joy
639943496061710336,joy
639943786487943169,joy
639944277980647425,joy
639944899899494400,joy
639945492269395968,joy
639946091316670464,joy
639946432435216385,joy
639946562848722944,joy
639946630351814656,joy
640270156955000832,joy
640270175552581632,joy
640270214014177280,joy
640270290036002816,joy
640679658900467712,joy
640679781328023552,joy
640679800554786816,joy
640679826249023488,joy
640679914060943360,joy
640679959640432640,joy
641033456500109312,joy
641033677573517312,joy
641033707730550784,joy
641033737052909568,joy
641033739842093056,joy
641033967496359936,joy
641034240654618624,joy
641034344354594816,joy
641034964297908224,joy
641035760209039364,joy
641035866664660993,joy
641035936977948673,joy
641035945236647936,joy
641035949250494464,joy
641036042477289472,joy
641036048026374144,joy
641037587163910144,joy
641037793699889152,joy
641040481430827008,joy
641040489509064704,joy
641209392751226882,joy
641209394328436736,joy
641209932411355141,joy
641210489934974976,joy
641211129088204800,joy
641212276997931008,joy
641212309629591552,joy
641212396883697667,joy
641212410141904898,joy
641212435873923072,joy
641212466484023296,joy
641212510121521152,joy
641214127495446528,joy
641214168289271808,joy
641214229249331201,joy
641214890061856768,joy
641214892834336769,joy
641214936614498304,joy
641215010782339072,joy
641216738307080193,joy
641216816669298689,joy
641216867323940864,joy
641359161226231809,joy
641359163122061313,joy
641359163344293888,joy
641359219585736705,joy
641359221368320005,joy
641359222886678529,joy
641359240297230336,joy
641359250409652225,joy
641359262262779904,joy
641359496023928833,joy
641359498569912320,joy
641359503200358400,joy
641359504345460736,joy
641359504521584642,joy
641359516009758721,joy
641359538872954880,joy
641359564336574465,joy
641359579507331072,joy
641359606854234116,joy
641359611837087744,joy
641359650231717889,joy
641359664974729216,joy
641360378711027712,joy
641360386202046464,joy
641360395152678913,joy
641360405806211072,joy
641360413414715392,joy
641360431601192960,joy
641360434453319680,joy
641360449737330688,joy
641360476803170304,joy
641360484768215041,joy
641360530876203008,joy
641360535229886465,joy
641360544172081152,joy
641362751302950912,joy
641362756868812800,joy
641362760081666048,joy
641362774619086848,joy
641362777852932096,joy
641362797641621504,joy
641368328238292992,joy
641368476775378944,joy
641368808616099840,joy
641723743081922560,joy
641723820655570944,joy
641723865840795649,joy
641724863510548480,joy
641724883353894912,joy
641724970826006528,joy
641726251103686656,joy
641726263472734208,joy
641726946590638080,joy
641729502528188416,joy
641729541103226880,joy
641729560434728960,joy
641729578705121280,joy
641729584812064768,joy
641730096282255360,joy
641730137487228928,joy
641730148056731648,joy
641730200506527744,joy
641730219758391296,joy
641731043234480128,joy
641732363345461248,joy
641732629474099200,joy
641734187796570112,joy
641734221212418048,joy
641734255941316608,joy
641734324451045376,joy
641736212248563712,joy
642108333269213184,joy
642108584545783808,joy
642111546059980800,joy
642111592780292096,joy
642112294290194432,joy
642112458325291008,joy
642112476578889729,joy
642112568677396481,joy
642112582073999360,joy
642112722277138432,joy
642113356002816001,joy
642113419240312832,joy
642113426198626304,joy
642113440694165504,joy
642113443386908677,joy
642113468720545792,joy
642113496478388224,joy
642113516070043648,joy
642113724942168064,joy
642113779925303300,joy
642113886989062144,joy
642114491841310721,joy
642117053302706177,joy
642117313035046912,joy
642123634845224964,joy
642123648015294464,joy
642123661604859906,joy
642123818056708096,joy
642123824368979968,joy
642124062563569664,joy
642124133052977152,joy
642125261941530624,joy
642125660580806656,joy
642126676017569792,joy
642126862919950336,joy
642423317782106113,joy
642428771471986688,joy
642484197521649664,joy
642484236839055360,joy
642484245034696704,joy
642484425159127041,joy
642485005910839297,joy
642485126618714112,joy
642485140514406400,joy
642485191202570240,joy
642485277823340544,joy
642487057776939008,joy
642487173883674624,joy
642487186009419777,joy
642488505759723520,joy
642490848677003264,joy
642490849671049216,joy
642490877395374080,joy
642490883888168960,joy
642490890682953728,joy
642491007930494976,joy
642492956339900416,joy
642495042091790336,joy
642495062794866688,joy
642495127567503361,joy
642495146169253888,joy
642495202100310016,joy
642495208140070912,joy
642498002385440768,joy
642663718451478528,joy
642663738370199552,joy
642663826945503236,joy
642663906293366784,joy
642663906381398016,joy
642664412801662976,joy
642664722756534273,joy
642664742566268928,joy
642665146645643264,joy
642665575374716928,joy
642665708913041408,joy
642666065567199232,joy
642666268739239937,joy
642666457424269312,joy
642666474478239745,joy
642666701474017280,joy
642666706863718400,joy
642666716355407872,joy
642666903224238081,joy
642667014549405696,joy
642667222989586432,joy
642667307186065409,joy
642667508839747586,joy
642667718965985280,joy
642668576831373312,joy
642669144563822593,joy
642669532776001536,joy
642670419917471744,joy
642670522879229952,joy
642670535806095361,joy
642670895102865409,joy
642671157997518848,joy
642671255900962816,joy
642671463128891392,joy
642672752210522116,joy
643396512261603329,joy
643396524643254272,joy
643396550543052801,joy
643396587205427201,joy
643396601063407617,joy
643396645313376256,joy
643397069613371392,joy
643397071928557568,joy
643397085350367232,joy
643397118481199104,joy
643397120720900096,joy
643397125921878016,joy
643397137787568128,joy
643397152174043136,joy
643401255188955136,joy
643401273274839040,joy
643425271467544576,joy
643425297170231296,joy
643425441907363840,joy
643448344539299841,joy
643448466664910849,joy
643448621279477760,joy
643451042584137728,joy
643451047101362176,joy
643451074553081856,joy
643451122217185280,joy
643451129590714369,joy
643451142312062977,joy
643452072365453312,joy
643452108650360832,joy
643452115491254272,joy
643452154997526528,joy
643452218201366529,joy
643452221808480256,joy
643452244298326017,joy
643453247731056640,joy
643453262897655809,joy
643453307193659392,joy
643453323564072960,joy
643562863261454337,joy
643562918924017665,joy
643563089246289920,joy
643563854006349824,joy
643565059835228160,joy
643566842900967424,joy
643566965341089792,joy
643567788519362560,joy
643568726453841920,joy
643568794485555201,joy
643575031579017217,joy
643575085354254336,joy
643575164353974273,joy
643575186562768896,joy
643575325633331201,joy
643575355479998464,joy
643575370172657664,joy
643575639920873472,joy
643576161348423680,joy
643577080119185408,joy
643577215012089856,joy
643764157490204672,joy
643764222715826176,joy
643764251073490944,joy
643764272728682496,joy
643764304064331776,joy
643764314143244288,joy
643764694235217925,joy
643764732088860673,joy
643764750942212096,joy
643764782034722816,joy
643764853107064832,joy
643764884207898625,joy
643765779666567168,joy
643765923023728640,joy
643791548161720325,joy
643791587793698816,joy
643791762058690560,joy
643791826940391429,joy
643792204549386241,joy
643792513438887937,joy
643792519516450816,joy
643792552265584646,joy
643792589137666048,joy
643798429605322753,joy
643798574514335744,joy
643798658937282562,joy
643799016640122880,joy
643799025611702273,joy
643799049896726529,joy
643799090233495552,joy
643800200973172736,joy
643800348071628801,joy
643800474957680640,joy
643800674812071936,joy
643800763228028928,joy
643800781984935936,joy
643800843477618688,joy
643801003951718400,joy
643801027687280640,joy
643801044921651200,joy
643801190984081408,joy
643802330731712512,joy
643802565939994624,joy
643802567516930048,joy
643802591990681600,joy
643802594612224000,joy
643802664975773696,joy
643802711260049408,joy
643802740590690304,joy
643804445822861312,joy
643804664551636992,joy
643804763151175680,joy
643805577047478274,joy
643805583922069504,joy
643941304762634240,joy
643941310051676160,joy
643941426842103809,joy
643941441580888064,joy
643941466985762816,joy
643941964954505216,joy
643941968804868096,joy
643941991437303809,joy
643942544632471553,joy
643942601935073280,joy
643942675754827776,joy
643944314599374848,joy
643944327362711552,joy
643945402589446144,joy
643945455143882752,joy
643945528846249984,joy
643945551487205376,joy
643947808274386944,joy
643947829954670592,joy
643947970254139392,joy
644303232047550464,joy
644303252419297280,joy
644304339960401920,joy
644304668445638656,joy
644325967096246272,joy
644326107920003073,joy
644485949875863552,joy
644486228088221697,joy
644491805237481472,joy
644639609737994240,joy
644639725765050368,joy
644639740352794624,joy
644639760502255616,joy
644640132256165892,joy
644640141986807808,joy
644640146546163712,joy
644640148861251584,joy
644640178645020672,joy
644640187511873537,joy
644640195636162560,joy
644641293813964800,joy
644641435094913024,joy
644641439201128448,joy
644641451180101632,joy
644642808297451520,joy
644642814949638146,joy
644882908545609728,joy
644882980511481856,joy
644883022026637312,joy
644883027240222721,joy
644883708541976576,joy
644883757049090048,joy
644883854822535168,joy
644883882467196928,joy
644883959915024384,joy
644975960710778880,joy
644976076251205633,joy
644976127916675072,joy
644977870423519232,joy
645395139129556992,joy
645395158691766273,joy
645395358835605508,joy
645395391781797888,joy
645395624083329024,joy
645395635546406913,joy
645396398628667392,joy
645396416278298624,joy
645396469902479360,joy
645396470187712512,joy
645396570314137600,joy
645396611498049536,joy
645397386555060224,joy
645397546328690688,joy
645397562107686912,joy
645397604365266944,joy
645397605631987712,joy
645397617472475136,joy
646097960938246146,joy
646097993704304641,joy
646098078588649472,joy
646098176349310976,joy
646098204308697088,joy
646098231139680256,joy
646098290774274048,joy
646098323569446913,joy
646098598267109377,joy
646098633402810369,joy
646098733235630081,joy
646098820619718656,joy
646100318967713793,joy
646100440262811648,joy
646100442586419200,joy
646100461519536128,joy
646307395379949568,joy
646307423838470144,joy
646307558676828160,joy
646307794690244609,joy
646307803645149184,joy
646307894908948480,joy
646308618019561472,joy
646308634452844544,joy
646308746105257984,joy
646324387319123968,joy
646324403219795973,joy
646324465773604864,joy
646324472354476037,joy
646324631494758400,joy
646324634757914624,joy
646324662457139200,joy
646324701258641408,joy
646324745072304128,joy
646325237416525824,joy
646325274804510721,joy
646325278621364224,joy
646325309554294784,joy
646325319842988032,joy
646326012016328704,joy
646326034799833089,joy
646326107180953600,joy
646326130719375360,joy
646327135196450816,joy
646327145166311424,joy
646327161909981186,joy
646327186333396992,joy
646327190796111872,joy
646327192436109312,joy
646327194717851648,joy
646327199000170497,joy
646327223851417600,joy
646327229224321024,joy
646327267514150913,joy
646327320261738497,joy
646328653589016576,joy
646328688011689988,joy
646328699105640448,joy
646328711835357185,joy
646331899741257728,joy
646331921660678145,joy
646331966539866112,joy
646331973636481025,joy
646332027298426881,joy
646332735280185348,joy
646332775591612416,joy
646332845682651136,joy
646333487734132736,joy
646333501503987712,joy
646333635247804416,joy
646334642270769152,joy
646437341024772099,joy
646437792021508096,joy
646439406727901184,joy
646439575322103808,joy
646442125266038784,joy
646442128311218176,joy
646442133860151296,joy
646442133973504000,joy
646442482281017344,joy
646442724703408128,joy
646443195392331776,joy
646444074296311808,joy
646444661901426688,joy
646446056452964352,joy
646447663718735872,joy
646448533285896192,joy
646448602554888193,joy
646449280601817088,joy
646451210556452864,joy
646451826196283395,joy
647662211503009793,joy
647662251403444224,joy
647662259787943937,joy
647662322060693509,joy
647662339831959553,joy
647662387361804288,joy
647662592186421248,joy
647662742938107904,joy
647662846398980096,joy
647662852384251908,joy
647662853399252993,joy
647663138578432001,joy
647663158870437888,joy
647669696024547328,joy
647669720225722369,joy
647669917970378752,joy
647669946118377472,joy
647670079400751108,joy
647670123415756800,joy
647670229422571520,joy
647670402743857152,joy
647671176500670464,joy
647856327969009664,joy
647856340539305984,joy
647856355122896900,joy
647856809894502400,joy
647856847072854016,joy
647856860221931520,joy
647856920510926848,joy
647857857602396160,joy
647857873179967488,joy
647857904993890305,joy
647857931338149888,joy
647857936341950464,joy
647859149204623360,joy
647859172164288512,joy
647859215294291968,joy
647859222118424576,joy
647860821230379008,joy
647860843888029696,joy
647860845905494016,joy
647860883859771392,joy
647862676505280515,joy
647864107132030976,joy
647865948905431040,joy
647868062260068352,joy
647903786451623936,joy
647907186467696640,joy
647907451967160321,joy
647907648080343040,joy
647910759247290368,joy
647911219349684224,joy
647915989242245121,joy
647917267469123584,joy
647923623643230208,joy
647942485474455552,joy
647942844330737664,joy
647947539875004416,joy
648049248500486144,joy
648049439832080384,joy
648050260414214144,joy
648050830701015040,joy
648051708493324291,joy
648051777242161152,joy
648051780736036864,joy
648051782392786944,joy
648052989689593856,joy
648053018315767808,joy
648055076083240960,joy
648056295061221376,joy
648156675401125889,joy
648156680409079809,joy
648156691872112640,joy
648156799032385536,joy
648156874651512832,joy
648156880137646081,joy
648156923972354048,joy
648157620725911552,joy
648157786304413696,joy
648157814360178688,joy
648157878428299265,joy
648157885784920064,joy
648157927245615109,joy
648168455040974848,joy
648168477610475520,joy
648168508635803648,joy
648262516598898688,joy
648262527235719168,joy
648264627281727488,joy
648264637847240704,joy
648264640791638016,joy
648502500983595008,joy
648502807864016897,joy
648503148747689984,joy
648503149838204930,joy
648503524855169024,joy
648503585886441472,joy
648503606614749184,joy
648562088864952321,joy
648562762801676288,joy
648564039929303040,joy
648564129049915392,joy
648564154576465920,joy
648820586773262336,joy
648820605169483777,joy
648820617710465024,joy
648820623892869120,joy
648821268095963136,joy
648821298756358144,joy
648821624930705408,joy
648822730830163968,joy
648822739952791552,joy
648822755614326784,joy
648823656303341569,joy
648824548398239744,joy
648824549115478016,joy
648824559794171906,joy
648824569101287424,joy
648824575577337856,joy
648824576307130368,joy
648824577636724738,joy
648824580623069184,joy
648826208818364416,joy
648826234936229888,joy
648827410163462144,joy
648827416920461312,joy
648828673571688448,joy
648829341279719424,joy
648829347311149056,joy
648831706200305664,joy
649166520392642560,joy
649166586729775104,joy
649166996571996160,joy
649167002217549824,joy
649167026041303041,joy
649167029266595840,joy
649167038833823745,joy
649167051471196160,joy
649167686396571648,joy
649167741782355968,joy
649167762049204224,joy
649167841548111872,joy
649168859077853184,joy
649168886693130240,joy
649168890761601024,joy
649168902409228288,joy
649168954523549696,joy
649168961171361792,joy
649168964174479361,joy
649169019665121281,joy
649169025902186496,joy
649169038971551744,joy
649171133619552256,joy
649171539858862080,joy
649172454372458496,joy
649172483090739200,joy
649173466759860229,joy
649175290921504768,joy
649175303240085504,joy
649177072754036738,joy
649178120096907264,joy
649178135997452288,joy
649178172836048896,joy
649181459354226688,joy
649339827242950656,joy
649339862982651904,joy
649339892510560256,joy
649340465746046976,joy
649340475887915008,joy
649340484314202112,joy
649340511304552448,joy
649349695202983936,joy
649349716933644288,joy
649353229323497473,joy
649354338368774144,joy
649545054961299457,joy
649545063106633728,joy
649545214038810624,joy
649545250369744897,joy
649545286788841472,joy
649545450018729984,joy
649545592742350848,joy
649545807046287361,joy
649546324820426753,joy
649546420639399936,joy
649546448858578944,joy
649546744695529472,joy
649546835455971329,joy
649546847946584064,joy
649546966360154112,joy
649547431265234944,joy
649547481726844928,joy
649547690821332992,joy
649547800162623488,joy
649547803472068608,joy
649547893238448129,joy
649548574292881408,joy
649549028053528576,joy
649549348699660288,joy
649549448008175616,joy
649550741401550848,joy
649551150946062336,joy
649807503438516224,joy
649807636565770240,joy
649808670683824128,joy
649809206846033920,joy
649815858517266432,joy
649815909830406144,joy
649816238865162240,joy
649816733411205120,joy
649816735974064132,joy
649816979495342080,joy
649817100660383744,joy
649817889621585920,joy
649817929932865536,joy
649818238294077440,joy
649818351104065536,joy
649818987249946625,joy
649819514524274688,joy
649820015559077888,joy
649820090678939648,joy
649821796234043393,joy
649822553477914624,joy
649823795277090817,joy
649824365534670848,joy
649903358548013056,joy
649903503251521536,joy
649904565563838465,joy
649904802072264704,joy
650175225708060673,joy
650175353244270593,joy
650175355807006720,joy
650176058638077952,joy
650176208915800064,joy
650227675953537024,joy
650227700666343424,joy
650227738196873216,joy
650228486213402624,joy
650228549740269568,joy
650229500656099328,joy
650229584210849792,joy
650229584722587648,joy
650232570643378176,joy
650232627971145728,joy
650233637577838592,joy
650233724886491136,joy
650233881581514752,joy
650233893820493824,joy
650233894600470528,joy
650235451811463168,joy
650236871738531840,joy
650599104284893184,joy
650599169028169728,joy
650599999911395328,joy
650600927716601856,joy
650600975896588288,joy
650601036789489664,joy
650601093504700416,joy
650601137368920064,joy
650921427504353280,joy
650921469413883904,joy
650921474484781056,joy
650921480264544256,joy
650921485431783424,joy
650921713564295168,joy
650921718307930117,joy
650921740407832576,joy
650921755767402496,joy
650921785618235392,joy
650921803989299200,joy
650921851493982208,joy
650921853901475840,joy
650921880082378752,joy
650925052259659776,joy
650925130730897408,joy
650925152620949504,joy
650925171881181184,joy
650925200221954048,joy
650925207926890496,joy
650925249110933504,joy
651111386337177600,joy
651111428124880896,joy
651506510338609153,joy
651509178654175232,joy
651509290155511811,joy
651513755357069312,joy
651513793902694401,joy
651736247946358785,joy
651736265126227968,joy
651736309741043712,joy
651736314803548160,joy
651736330611744768,joy
